Image_ID,Scene_Type,Objects_Detected,Text_Extracted,Fire_Detection_Confidence,Smoke_Detection_Confidence,Fire_Classification_Confidence,Scene_Decision_Confidence
pic--50-_jpg.rf.24842d6ea62d8fc305cd85eeb02e1567.jpg,Vehicle Fire,person,,1.0,0.954,0.796,1.0
pic--55-_jpg.rf.ce13a78421129cecb114c1fc42e53112.jpg,Vehicle Fire,None,,1.0,1.0,0.735,1.0
pic--58-_jpg.rf.0d962a25193fc691532425790000376f.jpg,Vehicle Fire,car,,1.0,1.0,0.988,1.0
pic--65-_jpg.rf.d052a86b3c7f406a1411894b045246bf.jpg,Structure Fire,None,,1.0,0.66,0.636,0.83
pic--84-_jpg.rf.8e762504877ae7cced64a8ed51ac4a82.jpg,Structure Fire,person,,1.0,0.926,0.767,0.963
railroadstreet_11-27-2002_02_jpg.rf.bf076f8ddd087d981678071d8d1d372a.jpg,Structure Fire,None,,1.0,0.554,0.926,1.0
small--104-_jpg.rf.8e687f931ffd66a38a2c463d02dd59c4.jpg,Other Fire,person,,1.0,0.983,0.824,1.0
small--106-_jpg.rf.4742fee78e476fd0cddbe2d702b9fed3.jpg,No Fire / Unknown Scene,None,,0.0,0.975,0.0,0.0
small--126-_jpg.rf.4a2e7e450b15f782dbb1220d76ad25dd.jpg,No Fire / Unknown Scene,person,,0.0,0.951,0.0,0.0
small--136-_jpg.rf.da5eb447033c831254c5d2d084645d8d.jpg,No Fire / Unknown Scene,None,,0.027,0.943,0.0,0.027
small--18-_jpg.rf.f3b17be56dfdea991144f87b022dd4f7.jpg,No Fire / Unknown Scene,None,,0.0,0.972,0.0,0.0
small--24-_jpg.rf.2ccc275751ba494475434e944fc28960.jpg,No Fire / Unknown Scene,None,,0.0,0.891,0.0,0.0
small--32-_jpg.rf.83df9dacf73d477b0f96cf993e9ad29a.jpg,Other Fire,None,,1.0,0.966,0.947,1.0
small--48-_jpg.rf.ddf209f96d09410d42dea54b4ad7def7.jpg,No Fire / Unknown Scene,None,,0.0,0.984,0.0,0.0
small--57-_jpg.rf.040a4925d4e750102649753aa2dd77de.jpg,No Fire / Unknown Scene,None,,0.0,0.905,0.0,0.0
small--62-_jpg.rf.15cd818596b107314aa3a9eca6eb0aab.jpg,Uncertain Fire/Smoke Scene,None,,0.0,0.96,0.0,0.48
small--79-_jpg.rf.fbf03be54685780c8f6bd946017a6f21.jpg,Smoke Only,person,,0.0,1.0,0.0,1.0
small--88-_jpg.rf.280e6bf427c48cecefe0fb3d8668de1e.jpg,No Fire / Unknown Scene,None,,0.0,0.985,0.0,0.0
small--95-_jpg.rf.d42032f117d64c348f4dceee287c601a.jpg,No Fire / Unknown Scene,None,,0.081,0.952,0.0,0.081
u-1813637191-1522406631-fm-26-gp-0_jpg.rf.b244bdb0b9c562da9811497422fb5433.jpg,Vehicle Fire,None,,1.0,0.888,0.721,1.0
u-728658336-3440009586-fm-26-gp-0_jpg.rf.5293520fc435d304a8f135b8ba908ef7.jpg,Vehicle Fire,"bicycle, motorcycle, person",,1.0,0.954,0.843,1.0
wildfire1_jpg.rf.be1e1a84b5bf5a6478ce694895edfe8b.jpg,Forest Fire,None,,1.0,1.0,0.912,1.0
1 (2).jpg,No Fire / Unknown Scene,None,"Street Sign: ""ae a y Glencrest in"" 79%",0.0,0.951,0.0,0.0
1.jpg,No Fire / Unknown Scene,person,"Street Sign: ""A County Ra Pier Lae"" 79%",0.001,0.805,0.0,0.001
3.jpg,Vehicle / Accident Scene,car,"Street Sign: ""Sours To west Norte Pa Turnpike Hershey Lancaster Lebanon"" 92%",0.0,0.736,0.0,0.0
4.jpg,Smoke Only,car,"Street Sign: ""Seaward Ave 1 2 Freeway 3 2 Tt uu ak eee"" 87%",0.0,0.856,0.0,0.856
5.jpg,Vehicle / Accident Scene,"car, person","License plate: ""00017"" 80%",0.0,0.919,0.0,0.0
images.jpg,Vehicle / Accident Scene,"car, motorcycle, person",,0.001,0.989,0.0,0.001
00001_jpg.rf.650b3ad08b3f30815c9da117dc2f793a.jpg,Other Fire,None,"Watermark: ""i"" 28%",1.0,1.0,0.406,1.0
004366d3-159d-47c4-9198-baf03bdfc0f7_jpg.rf.e895304897ea68a6bd59dc6c3d674b31.jpg,Other Fire,None,,1.0,0.908,0.893,1.0
00485f4d-c60e-4bd3-9f4d-77c34b880dec_jpg.rf.e198859c33dd4fde42ee7b3dc2dd5ad1.jpg,Grass Fire,person,,1.0,0.91,0.856,1.0
0078511d-ec33-45c8-8dfa-72b8747fe0cb_jpg.rf.25e0fb76b1d0ea88b98746101578b4ec.jpg,Forest Fire,None,,1.0,0.653,0.541,0.826
01322add-8325-4971-9b82-d30209555753_jpg.rf.aabb8d5924d9f9d5d658d03ae3b10530.jpg,Structure Fire,None,,1.0,0.9,0.791,1.0
0150ad70-4ef7-4207-a74a-e997bf15d830_jpg.rf.9dd0270e47c7110664e7a0f529a64941.jpg,Grass Fire,None,"Street Sign: ""re or alata ok ce oa ry pe rz aM Ne Meee rae Mm io io SRA POC AEP STR AU amar aay aa aa we"" 73%",1.0,0.891,0.679,1.0
018c2fdb-c9e1-4653-b98f-07e226b62ae5_jpg.rf.e17816dc65b06e6b50a2645bd6c769ab.jpg,Grass Fire,None,,1.0,0.624,0.953,0.812
01973b31-8688-4673-b120-0a9a4fbfd458_jpg.rf.e6bb19c3b9211dc3b67c067e321d675b.jpg,Grass Fire,None,,1.0,1.0,0.534,1.0
01db9f46-3b61-4c1e-9440-b43984cdd93d_jpg.rf.dffae5eb234d3ddd291e6f8474a89dc4.jpg,Vehicle Fire,car,,1.0,0.952,0.919,1.0
01e999e4-17cf-43ae-bccc-3acb8d23c251_jpg.rf.e9f4abd6b3265fa8297cfb9fa4dad17b.jpg,Structure Fire,None,,1.0,0.858,0.998,1.0
01f5a694-f3b6-4032-b89d-70e29a65363b_jpg.rf.e2a29edaf6fcb52e0944dce82e7883a1.jpg,HazMat Fire,None,,1.0,0.775,0.458,0.887
0231d820-6482-47fd-b14f-0eb9654de4db_jpg.rf.63d202d6e711b2f879e10051076bb206.jpg,Grass Fire,person,,1.0,0.94,0.976,0.97
0282bf94-c97a-43bf-8df5-abb1c9c20fa5_jpg.rf.9144747a718fec9d3b34b35fc9edfe4f.jpg,HazMat Fire,None,,1.0,0.93,0.382,1.0
029b6595-1cae-4e8f-a090-530e32df248f_jpg.rf.eb2f7e948bddb660856c7369c00c57ad.jpg,Other Fire,None,,1.0,0.966,0.744,1.0
02ae2e25-2dd1-40d8-9a21-b1643eb501f0_jpg.rf.ab843e64b21c1dfc4e4195d850456abf.jpg,Smoke Only,car,,0.0,1.0,0.0,1.0
0368311b-58af-40d1-8050-ab3a35a423d1_jpg.rf.de66da2dcd842eda162be110e76f2cda.jpg,Vehicle Fire,car,,1.0,0.993,0.954,1.0
03bc0b79-08c3-4267-9df3-df8015b2c152_jpg.rf.c0512cd65572c07dd75cf07cf2879849.jpg,Structure Fire,None,,1.0,0.967,0.992,1.0
03f39846-cbf5-4249-b448-5f87ee22d2a0_jpg.rf.05a69139a0272b9cc7ddaa2e8d876389.jpg,Vehicle Fire,None,,1.0,0.864,0.938,1.0
03f5cf93-ffbe-4ff0-b77b-c1e183ef15e3_jpg.rf.19cdbaf4d28ac7cc2670440e9556793d.jpg,Forest Fire,None,,1.0,1.0,0.63,1.0
0431a7d5-b76b-4a56-83f1-f0e556546961_jpg.rf.5ac2bc9fdc7d610c685db533a709bade.jpg,Grass Fire,person,,1.0,0.95,0.854,0.975
043a7db9-a899-4931-9e51-01d33be08474_jpg.rf.0fae02c982cae62c111626fca5b235e3.jpg,Grass Fire,person,,1.0,1.0,0.925,1.0
04bcff12-cf6d-41be-a132-9ab7a02d170e_jpg.rf.674c062aa3c1fa74cde23746edf21859.jpg,Vehicle Fire,person,,1.0,0.98,0.865,1.0
057517f3-cbb1-42e7-9389-b10685752949_jpg.rf.1e0524fb3d77e8d94f174c5002d483d1.jpg,Grass Fire,None,,1.0,0.858,0.373,1.0
057c789e-49c6-4c31-ba84-b3a3929ec24f_jpg.rf.aaf1da4510957ef02369f92506d8d70f.jpg,Grass Fire,None,,1.0,0.678,0.997,0.839
0588bf9b-4d8e-4bc2-bd80-10d6a4d7b4ab_jpg.rf.6caf3b6d7ebb5f1f4f53aca9b3c4813b.jpg,Grass Fire,person,,1.0,0.875,0.519,1.0
05bcd72b-bdfd-4895-98e2-6b2c9bb8457a_jpg.rf.7a84a79910935d6ad18711bc300ede0a.jpg,Vehicle Fire,car,,1.0,0.875,0.785,1.0
0644156b-11e4-4515-b666-6f00bdb47f73_jpg.rf.ebe3b2af581b79d71434f3aeb8df8402.jpg,Grass Fire,person,,1.0,0.908,0.515,0.954
082b119b-9455-4f04-a62d-a53735668e8d_jpg.rf.7cc1836f49b8d37059d2661446ac4f9b.jpg,Forest Fire,None,,1.0,0.944,0.939,0.972
0861d588-4410-4c13-b76d-2d7d5d9def56_jpg.rf.18288e4fd8d0d9f545bb28fec51ae930.jpg,Smoke Only,"car, truck",,0.001,0.995,0.0,0.995
08e6e4cf-33c6-4b69-96f8-3acb2f24fde8_jpg.rf.9c63362e7b4dd99c4ab14fb235c71c1e.jpg,Forest Fire,person,,1.0,0.855,0.762,1.0
08f029da-cc9d-4a54-9d57-99cf9746ee0c_jpg.rf.5d7462ce6936ebf6d6a62d11bfe96084.jpg,HazMat Fire,None,,1.0,0.779,0.386,0.89
092fb11b-48ee-4c6a-9620-b29899eac8a8_jpg.rf.012bf3ac1c34ca0e9597bde92ccb8e95.jpg,Vehicle Fire,person,,1.0,0.94,0.964,1.0
09ed3895-de48-41eb-8df4-aa9e1fac6e51_jpg.rf.55218b408b16ca9f50bcc09efa325bdb.jpg,Other Fire,person,,1.0,1.0,0.781,1.0
0a96c6d2-ed93-4dec-8562-1c69af136ca7_jpg.rf.e74bd4f949b9662568bcd7102c07bbcc.jpg,Vehicle Fire,"car, person",,1.0,1.0,0.906,1.0
0aa20ec0-3ff3-41d4-a3a7-65c03c383851_jpg.rf.7b440216d58deefb6a1380af17cdb277.jpg,Vehicle Fire,None,,1.0,0.96,0.993,1.0
0aecd409-8466-42bb-824a-e43ece9a4ec2_jpg.rf.33311d3198fcd073ded96bb46af64ae4.jpg,Forest Fire,None,,1.0,0.947,0.427,0.974
0b689368-c1c5-4b33-92d5-ccf83cbc44bc_jpg.rf.2bb1fcbb43dd2ca1e9da9bc35b3118ad.jpg,Forest Fire,person,,1.0,0.804,0.915,0.902
0bf735a1-bab3-4de4-9174-d938f5d7f64d_jpg.rf.27e2305cb48bdbb67ca3f08f7ba3e10f.jpg,Grass Fire,None,,1.0,0.974,0.544,0.987
0c6a5567-8804-44a6-ba91-864ca6e7f8a2_jpg.rf.275b1931b204c25d437cc43fb4a3bbe5.jpg,Forest Fire,None,,1.0,1.0,0.892,1.0
0c88dc20-e845-4bac-bae0-a8d86ce1d47a_jpg.rf.22835636fb034b0fd9c67bec1abf9ed1.jpg,Forest Fire,None,,1.0,0.84,0.812,0.92
0cf08ae1-3067-41bb-a3e1-e964cb55da32_jpg.rf.75dc7e94d2a03184588c97db138b4441.jpg,Grass Fire,None,,1.0,1.0,0.837,1.0
0d3dd37d-9daa-4c8c-9fce-757c7be372a3_jpg.rf.e0e52d6cc53f242acc209c998d3cced0.jpg,Vehicle Fire,None,,1.0,1.0,0.888,1.0
0d546b55-0a93-42fa-9253-a48e0dd46a9e_jpg.rf.0e47c0523f1652cc670f0db22665f791.jpg,Forest Fire,None,,1.0,1.0,0.965,1.0
0dc710f6-adfa-4515-8095-a2233049802f_jpg.rf.b161da62fe77466d75d9b6a65679d2e5.jpg,HazMat Fire,person,,1.0,0.872,0.852,1.0
0e474cb4-eccf-48ff-99f1-c805794f107a_jpg.rf.4e7d5f53c009507196b5d88933a4f537.jpg,Grass Fire,None,,1.0,1.0,0.98,1.0
0e84c5fb-e467-4840-91cb-da0f408d03b5_jpg.rf.c6317afc5e71fbd4f07e535afd7aa05d.jpg,Vehicle Fire,None,,1.0,1.0,0.959,1.0
0ef48d6f-4c61-4c86-914f-7a6a2b70759a_jpg.rf.32a87ff2c1ff1e819609e329da6898dc.jpg,Vehicle Fire,None,,1.0,0.875,0.901,1.0
0f57e1e6-bbc2-43bb-a86f-05c42f6ea9d4_jpg.rf.af1240313cf1da2ec0bb395a62f32673.jpg,Grass Fire,None,,0.999,0.841,0.473,0.92
0fa63f38-b35a-4508-bd6d-50d8de4943c6_jpg.rf.c6310dfec1139935f9b436a48bcb8b2c.jpg,Grass Fire,person,,1.0,1.0,0.97,1.0
0ff3f50a-6ec2-4b0e-8e21-7affe49657f4_jpg.rf.44b60b552228ed85cf40c7ef4adf9846.jpg,Structure Fire,person,,1.0,0.95,0.976,1.0
0ffd7a57-48d5-47cd-9201-184d14a6bea0_jpg.rf.e7ebecdf435d7e0c6d8dc91d85f76bb9.jpg,Vehicle / Accident Scene,car,,0.0,0.908,0.0,0.0
10-9-15-2-400_jpg.rf.5ef66186f929bf518d54d0c2f856246f.jpg,Structure Fire,person,,1.0,0.881,0.925,0.94
102ebc57-6887-4139-a3ef-c3a51d1fb4d5_jpg.rf.d872c1e13bf1472f1f9a194231288312.jpg,Forest Fire,None,,1.0,0.883,0.95,1.0
103da7ae-b799-41a2-b763-98e9eea60e36_jpg.rf.e8843393e9097aa179f392fdf8069e99.jpg,Vehicle Fire,car,,1.0,0.78,0.984,0.89
10407e12-0c5d-40fe-9724-659cd130a00c_jpg.rf.29b5fefe66456d4c05fccf57348e382b.jpg,Grass Fire,person,,0.9,1.0,0.917,0.95
10564095-ff18-4634-a633-ebda03b048b5_jpg.rf.70a4e5c659ae6eb7e324c3e41698f305.jpg,Vehicle Fire,"bus, car, person",,1.0,0.856,0.969,1.0
10be9050-d98e-42f4-9bd8-8e2184d9024e_jpg.rf.b0c6686154a72e5d2015da722ca3a687.jpg,Vehicle Fire,person,,1.0,1.0,0.99,1.0
111260ea-ae3f-443b-9776-1b7ce047d732_jpg.rf.e3356c365e5d23267df1b678894e400d.jpg,Forest Fire,person,,1.0,0.937,0.949,0.968
112bb11a-3d82-415a-a670-b28cedec2503_jpg.rf.a391c3fd521cb18a1c5fc626a08af0bc.jpg,Forest Fire,None,,1.0,1.0,0.54,1.0
11785752-37bc-4d45-8d4f-0f0868fb3b98_jpg.rf.ccbec25ba1c1006a5689f0c113afa75e.jpg,Grass Fire,None,,1.0,0.945,0.649,1.0
11983b26-c87f-4d95-b4de-d4fd9c4367a4_jpg.rf.421b0e11bca745666f31fa84679e8e40.jpg,Structure Fire,None,,1.0,0.987,0.714,1.0
12156288-7709-43ff-ab7f-32f7f6528782_jpg.rf.8551bdad96ef7c4d6134e8b50823f302.jpg,Vehicle Fire,"car, truck",,1.0,1.0,0.994,1.0
1246be58-1ef3-4cf5-b775-e8c4a0830a45_jpg.rf.61813f4a435b975f147d0a017e8f5e0e.jpg,Vehicle Fire,"car, person, truck",,1.0,1.0,0.317,1.0
124e4adf-94c2-498a-a405-8913d9706fe6_jpg.rf.949412e3aa44a2d2dd8c14ad8eb5d2a0.jpg,Other Fire,person,"Watermark: ""S"" 15%",1.0,0.885,0.893,1.0
12826b80-9a31-49fb-8c57-514799126d77_jpg.rf.393fbf5ffb2e0390eb689db9567be88d.jpg,Other Fire,None,,1.0,0.637,0.622,0.818
12a473aa-909b-444a-af59-353a7ac44a93_jpg.rf.877b5b7df717df456d818eef9b06dbf0.jpg,Vehicle Fire,car,,1.0,1.0,0.988,1.0
12c7f643-ae05-42f9-b6d1-dd2b25451d71_jpg.rf.ac6c7af06e8d825df195c790d4b01af7.jpg,Grass Fire,None,,1.0,1.0,0.608,1.0
12d657fc-66f3-413f-956d-e37f52bb4c38_jpg.rf.b4f013ecf13df7035b9aa39c5e74a4e9.jpg,Structure Fire,None,,1.0,0.986,0.934,1.0
132-img1_jpg.rf.5c9d2175de76f42a848f7303a0c6bc8a.jpg,Structure Fire,None,,1.0,0.868,0.613,0.934
132343342_21n_jpg.rf.fbcba7c5dabae49a0d5b83f4b42c90e3.jpg,Forest Fire,None,,1.0,1.0,0.842,1.0
13518571_jpg.rf.8ec625bf2ad7876efecd48af34775a3b.jpg,Structure Fire,person,,1.0,1.0,0.895,1.0
13518572_jpg.rf.21201b213b48ca1ea4e21014e3f7b60e.jpg,Structure Fire,person,,1.0,1.0,0.916,1.0
138224ad-56d5-40a4-b3ee-2bd2f67fdd35_jpg.rf.1b264d0912cbaf29c7e39adf7f3f99fc.jpg,Structure Fire,person,,1.0,0.968,0.993,1.0
138a6175-1bcd-435d-b742-fdfe35fea9a2_jpg.rf.4af05a2225bf7889889efd120918d72c.jpg,Forest Fire,None,,1.0,0.959,0.723,1.0
138cee92-750e-4cca-bf9e-bc76a1f8da6f_jpg.rf.b2df60d790f522d72ed82c82a21fa392.jpg,Vehicle Fire,truck,,1.0,0.965,0.735,0.982
141637fc-6b36-4ab5-b6ba-b4e0e5e38b13_jpg.rf.8d2ed2edf2d77019fabced29d252513c.jpg,Other Fire,person,,1.0,1.0,0.519,1.0
14d572f9-e7c2-4304-a55a-51f9b6152bc6_jpg.rf.f05b14ca32642bc947e4cceddf4bc15d.jpg,Vehicle Fire,"car, person",,0.936,1.0,0.962,0.968
150389db-ed76-48f2-807b-24f0abf65bca_jpg.rf.71eb6580bdbcac649f4fa8db8394e1ee.jpg,Vehicle Fire,"bus, car, person",,1.0,0.964,0.934,0.982
150602191030-austin-texas-dashcam-car-explosion-fire-large-169_jpg.rf.d5f28a60543d6e8b7b5f2cc111b69e6d.jpg,Vehicle Fire,car,,1.0,1.0,0.899,1.0
1512866b-4ca2-45eb-8261-ae2e1a0ef576_jpg.rf.61915fa2b84a563805ad62d73f66c7f0.jpg,Structure Fire,None,,0.933,0.84,0.992,0.886
1523ff34-8859-4a4c-b09e-ac839d9a7775_jpg.rf.92179c63f237d0429da8138c53983231.jpg,Forest Fire,None,,1.0,0.772,0.556,1.0
15250e34-0a22-47b3-9d04-0d0d53e051ab_jpg.rf.7d6d4b7a864234c5481f6c36d5c6079f.jpg,HazMat Fire,None,,1.0,1.0,0.523,1.0
1576a04e-5101-4cdd-9aa7-fab8818ed038_jpg.rf.494c030e2bc6619915d9f3d0c2cc1392.jpg,Vehicle Fire,None,,1.0,0.995,0.382,1.0
15d334c9-9d56-4976-853b-12bf7e182ed5_jpg.rf.051e364a33ab167dc1dab98393370f86.jpg,Vehicle Fire,person,,1.0,1.0,0.987,1.0
165b22d4-ffcd-4728-b808-5619d62a44c3_jpg.rf.74586d53631f3f63ac38bbc8152d9426.jpg,Grass Fire,None,,1.0,1.0,0.566,1.0
16a3592f-8d7d-40c9-9e2b-2c0ab5b0e053_jpg.rf.0727342510eb2ba0008bd8bb7df5c12e.jpg,Vehicle Fire,"bicycle, car, person",,1.0,0.667,0.811,0.834
17c885d8-fe46-4129-b3fa-f2a7157aa4ff_jpg.rf.eaa79406218d5a013f758c108d3f4e49.jpg,Vehicle Fire,motorcycle,,1.0,0.9,0.926,0.95
185e2d9a-cca3-4f4f-bb0f-2f0b58cb71ae_jpg.rf.0d6ddb5be95207f7c82917e76b930945.jpg,Vehicle Fire,"car, train, truck",,1.0,0.791,0.712,0.896
185e7908-211b-4600-b6f4-adf5757fd7b4_jpg.rf.0a3ce37111ea621bf93715f905c6adf2.jpg,Grass Fire,None,,1.0,1.0,0.862,1.0
1862baac-1545-4729-be63-1d766cfb0da3_jpg.rf.033c493c5f57fd084d3fe78765049e1b.jpg,Forest Fire,None,,1.0,1.0,0.637,1.0
18657d3a-2eb2-40c1-b88a-a6d0b9c16dec_jpg.rf.eb03152f04d39a9d7b1096771d8cf0d5.jpg,Forest Fire,None,,1.0,0.911,0.509,0.955
187b7111-3763-4090-ba29-55f5182f9f2d_jpg.rf.033fb4953873777f49611ff8e0236ea7.jpg,Vehicle Fire,"car, truck",,1.0,1.0,0.881,1.0
196bc6f8-d7ce-4edc-9bed-b2db0bb0e59c_jpg.rf.124c617fa475a6d4071eaac3768dba80.jpg,Forest Fire,None,,1.0,0.998,0.996,0.999
19a1e517-96d1-40f5-bbae-e3714bf79940_jpg.rf.3d842b47f01df6f37855d930f0ed6c32.jpg,Vehicle Fire,None,,1.0,0.65,0.632,0.825
19b8f9ee-c97b-44c0-b8cb-324b31e30704_jpg.rf.df9778dfa012683b20670c29d2298926.jpg,Other Fire,person,,1.0,0.801,0.682,0.9
1_100_jpg.rf.109c1c08a967ed78774564e9ae9149e6.jpg,Smoke Only,None,"Watermark: ""WW"" 24%",0.0,0.919,0.0,0.919
1_11_jpg.rf.e8e981c54f73502e0c73c7492475558b.jpg,Grass Fire,None,,0.998,0.764,0.645,0.881
1_12_jpg.rf.e6dcb59672a512ba4258e6ff052584bb.jpg,Grass Fire,None,,0.999,1.0,0.581,0.999
1_14_jpg.rf.bd28f5bba14848750cd22465f1d331e8.jpg,Grass Fire,None,,0.998,0.84,0.96,0.919
1_16_jpg.rf.d6f04ba7a9bf7c734cab233dc96f2033.jpg,Grass Fire,None,,0.998,0.975,0.686,0.987
1_17_jpg.rf.63c20ef8bbc719996f6eea404b3e60fe.jpg,Container / Trash Fire,None,,1.0,0.94,0.94,1.0
1_18_jpg.rf.bdd9ad77380cb59d03ac2b96ecbe62ce.jpg,Structure Fire,person,,1.0,0.934,0.923,0.967
1_1_jpg.rf.40ed276ad206042c62f1680c35f35c15.jpg,Grass Fire,None,,0.998,0.815,0.877,0.907
1_21_jpg.rf.d6064d5fdb2e8eaaf9c84ff604781510.jpg,Forest Fire,None,,1.0,1.0,0.826,1.0
1_22_jpg.rf.2e82a522c640d4d6d6a2e2f742c78883.jpg,Structure Fire,person,,1.0,1.0,0.877,1.0
1_25_jpg.rf.2842aca7d1d8b211f12c5478fcae64bd.jpg,Vehicle Fire,car,,1.0,1.0,0.898,1.0
1_26_jpg.rf.8294bc581c2fd130ee454f6750c85ef3.jpg,Other Fire,None,"Watermark: ""Y5"" 15%",1.0,1.0,0.547,1.0
1_2_jpg.rf.c0b301ca9febca7c8eac5d02a7efbd6a.jpg,Grass Fire,None,,0.998,0.9,0.772,0.949
1_31_jpg.rf.09e6919797529c0067c67abd66a7283e.jpg,Structure Fire,None,,1.0,0.768,0.695,0.884
1_32_jpg.rf.3e4d9e62527f19b8ede5f4dea07d633e.jpg,Structure Fire,None,,1.0,0.974,0.987,0.987
1_33_jpg.rf.86ffd09ecb978eec988ab58c66f4cd7c.jpg,Other Fire,None,,1.0,0.746,0.877,0.873
1_34_jpg.rf.5f1a63fec9edfa27b43b096f83834dc1.jpg,Container / Trash Fire,None,,1.0,1.0,0.563,1.0
1_35_jpg.rf.5aa1fa3e8199b46dbb2bb5750510a328.jpg,Other Fire,None,,1.0,0.494,0.456,1.0
1_37_jpg.rf.249fff781d1b76a437bbfcd7c346605f.jpg,Structure Fire,None,,1.0,0.763,0.967,0.881
1_39_jpg.rf.af1ba821118db30441416ee2d6e528ac.jpg,Other Fire,person,,1.0,1.0,0.894,1.0
1_3_jpg.rf.617ef1a5d3a4a3e32f433cd33b55b1fb.jpg,Grass Fire,None,,0.999,1.0,0.577,0.999
1_40_jpg.rf.5d1a8f0e619ed26f6a2d2007a7195cec.jpg,Structure Fire,None,,1.0,1.0,0.322,1.0
1_41_jpg.rf.504af2580bab99879b2a83fb1cd6bbe9.jpg,Structure Fire,None,,1.0,0.966,0.854,0.983
1_42_jpg.rf.02681a2abb1f8dcb3bd4412c726857d5.jpg,Other Fire,None,"Watermark: ""ay"" 22%",1.0,0.695,0.78,0.848
1_45_jpg.rf.d8707caaadc86a1705f24570829afb07.jpg,Forest Fire,None,,1.0,1.0,0.928,1.0
1_46_jpg.rf.d2dbfcdc8f647b9b9cb3ad515c98be65.jpg,Container / Trash Fire,None,,1.0,0.85,0.742,1.0
1_48_jpg.rf.553c78c472687d5b7bd33abc528d82b2.jpg,Smoke Only,None,,0.309,0.985,0.0,0.985
1_49_jpg.rf.2b0da83a3ddd77d7e9eeb1598c4a2b8b.jpg,Other Fire,person,,0.946,0.993,0.674,0.97
1_4_jpg.rf.4450b0b9f922223105ca64035faec054.jpg,Grass Fire,None,,0.998,0.935,0.673,0.967
1_52_jpg.rf.10732660a0705d51a0cf2292547e1df3.jpg,Structure Fire,person,,1.0,0.866,0.878,1.0
1_53_jpg.rf.baeb18117530fae3db2a531db7efba2b.jpg,Structure Fire,person,,1.0,0.751,1.0,1.0
1_54_jpg.rf.e2aee7d0378597a619ee840d6952cedc.jpg,Other Fire,person,,1.0,0.909,0.783,0.955
1_55_jpg.rf.93b63e27d9c980b4f5565da171994134.jpg,Other Fire,person,,1.0,0.716,0.728,0.858
1_56_jpg.rf.8403437330498e1fedb6fb4175062d18.jpg,Structure Fire,None,,1.0,0.828,0.996,0.914
1_58_jpg.rf.f4ca46799c1dce40a96d8578a7d50dd6.jpg,Structure Fire,None,,1.0,0.814,0.992,1.0
1_59_jpg.rf.56f74d3f7209d4726087493c47b0a1f2.jpg,Structure Fire,None,,1.0,1.0,0.985,1.0
1_5_jpg.rf.1f7dee19f342c1266e0723d5f15ca77f.jpg,Grass Fire,None,,0.998,1.0,0.45,0.999
1_60_jpg.rf.b2e16d8866e10da5a11ed7b0134a1fb3.jpg,Vehicle Fire,bus,,1.0,0.774,0.915,0.887
1_61_jpg.rf.f471984a39806837acba1859365cbd2c.jpg,Smoke Only,None,,0.001,0.816,0.0,0.816
1_66_jpg.rf.ceee629d88af648b85163ece4a1d326e.jpg,Smoke Only,None,,0.0,0.566,0.0,0.566
1_67_jpg.rf.220fd6a25de517a51017634ebcc6abf4.jpg,Forest Fire,None,,1.0,0.969,0.48,0.984
1_69_jpg.rf.2c0265b114004aa72e579b9e15c30e12.jpg,Forest Fire,None,,1.0,1.0,0.826,1.0
1_6_jpg.rf.4d92b8c380429eb5c35cc96084346957.jpg,Grass Fire,None,,0.998,1.0,0.397,0.999
1_70_jpg.rf.298c1187133d2793fc21900c46b602c4.jpg,Other Fire,None,,1.0,0.928,0.805,1.0
1_72_jpg.rf.9fdc2fb1c4ec0455b920a3cf0f43e7bd.jpg,Forest Fire,None,,1.0,0.95,0.886,0.975
1_75_jpg.rf.4e047b19c7aebcb88c868795027c25e4.jpg,Other Fire,person,,1.0,0.8,0.731,0.9
1_76_jpg.rf.5c92fd7f1d7d45b3a43f7e0ee3f9c7d8.jpg,Other Fire,person,,1.0,0.97,0.77,0.985
1_77_jpg.rf.4e22d178b4451c2f5da4ef0c22874b1b.jpg,Other Fire,person,,1.0,1.0,0.82,1.0
1_79_jpg.rf.796fea559c71243ccaccd23ea57e0e2a.jpg,Forest Fire,None,,1.0,1.0,0.703,1.0
1_7_jpg.rf.e2b31b0f5b5945134c93c692db207e91.jpg,Grass Fire,None,,0.998,1.0,0.444,0.999
1_80_jpg.rf.c970641dfebb14ca896eb5a58f0af99d.jpg,Forest Fire,None,,1.0,1.0,0.875,1.0
1_81_jpg.rf.066ad33355d261af2fab700f6e3b1e0b.jpg,Forest Fire,None,,1.0,1.0,0.913,1.0
1_82_jpg.rf.8bc9ec8526cf8b77ebf35f9623a5e8c5.jpg,Forest Fire,None,,1.0,1.0,0.975,1.0
1_83_jpg.rf.880495657ebdf6b74b3efb3c4b23d928.jpg,Forest Fire,None,,1.0,1.0,0.984,1.0
1_84_jpg.rf.be76642fcbcd0b2cf68a283abf0f8c07.jpg,Smoke Only,None,,0.0,0.822,0.0,0.822
1_86_jpg.rf.c98c307f894ed8f9b83d809c319b3c59.jpg,Vehicle Fire,bicycle,,1.0,0.581,0.911,1.0
1_87_jpg.rf.112d55878dc79b526c48454aa0c9c7ea.jpg,Container / Trash Fire,None,,1.0,0.851,0.982,0.926
